duration,offline
520,false
510,false
510,false
502,false
492,false
435,false
539,false
469,false
480,false
472,false
464,false
462,false
406,false
507,false
455,false
459,false
441,false
447,false
438,false
438,false
433,false
432,false
430,false
420,false
430,false
421,false
416,false
419,false
411,false
411,false
411,false
404,false
356,false
445,false
407,false
400,false
398,false
405,false
397,false
393,false
393,false
393,false
389,false
392,false
389,false
388,false
394,false
387,false
392,false
391,false
395,false
392,false
390,false
394,false
391,false
394,false
394,false
392,false
396,false
394,false
395,false
396,false
394,false
398,false
398,false
393,false
396,false
398,false
400,false
397,false
395,false
402,false
402,false
399,false
403,false
405,false
403,false
404,false
404,false
407,false
405,false
406,false
409,false
407,false
409,false
408,false
410,false
413,false
411,false
409,false
413,false
413,false
414,false
418,false
419,false
415,false
422,false
422,false
425,false
426,false
429,false
423,false
429,false
430,false
430,false
429,false
430,false
437,false
432,false
436,false
436,false
435,false
436,false
438,false
442,false
442,false
441,false
444,false
441,false
445,false
439,false
440,false
443,false
440,false
439,false
444,false
449,false
448,false
456,false
459,false
457,false
462,false
466,false
462,false
465,false
467,false
467,false
477,false
474,false
475,false
478,false
477,false
478,false
481,false
481,false
481,false
481,false
484,false
478,false
483,false
485,false
476,false
488,false
488,false
490,false
487,false
480,false
475,false
464,false
463,false
461,false
455,false
457,false
441,false
446,false
433,false
440,false
425,false
428,false
423,false
432,false
416,false
417,false
414,false
415,false
410,false
403,false
407,false
397,false
403,false
397,false
393,false
399,false
392,false
391,false
392,false
386,false
387,false
388,false
383,false
380,false
378,false
377,false
380,false
378,false
374,false
375,false
374,false
375,false
372,false
371,false
373,false
370,false
370,false
371,false
371,false
371,false
370,false
370,false
372,false
370,false
370,false
371,false
368,false
374,false
370,false
371,false
370,false
374,false
372,false
371,false
370,false
375,false
375,false
372,false
375,false
376,false
376,false
377,false
377,false
376,false
378,false
377,false
380,false
377,false
379,false
381,false
382,false
380,false
381,false
379,false
384,false
382,false
382,false
385,false
385,false
384,false
388,false
386,false
387,false
389,false
390,false
391,false
389,false
393,false
394,false
390,false
393,false
399,false
396,false
398,false
397,false
401,false
400,false
400,false
403,false
401,false
403,false
402,false
406,false
409,false
405,false
406,false
408,false
408,false
412,false
406,false
413,false
417,false
413,false
415,false
414,false
412,false
413,false
415,false
412,false
420,false
418,false
418,false
423,false
423,false
423,false
428,false
429,false
431,false
432,false
433,false
437,false
437,false
437,false
432,false
441,false
438,false
436,false
440,false
442,false
437,false
441,false
440,false
438,false
447,false
441,false
443,false
449,false
447,false
446,false
447,false
451,false
452,false
452,false
451,false
450,false
452,false
452,false
456,false
456,false
449,false
456,false
444,false
447,false
433,false
435,false
426,false
433,false
424,false
425,false
415,false
418,false
416,false
414,false
409,false
414,false
405,false
401,false
405,false
408,false
404,false
409,false
404,false
406,false
412,false
403,false
408,false
407,false
403,false
407,false
407,false
408,false
409,false
401,false
406,false
407,false
402,false
406,false
404,false
401,false
404,false
406,false
404,false
402,false
408,false
409,false
408,false
411,false
407,false
410,false
414,false
410,false
414,false
412,false
414,false
417,false
414,false
419,false
424,false
419,false
423,false
421,false
421,false
424,false
420,false
424,false
426,false
423,false
428,false
424,false
423,false
430,false
424,false
423,false
429,false
425,false
426,false
429,false
425,false
432,false
424,false
430,false
427,false
433,false
428,false
425,false
433,false
430,false
427,false
436,false
430,false
430,false
434,false
430,false
432,false
434,false
430,false
433,false
438,false
433,false
436,false
438,false
442,false
439,false
435,false
440,false
441,false
441,false
442,false
443,false
444,false
439,false
449,false
448,false
447,false
452,false
455,false
449,false
454,false
458,false
451,false
454,false
456,false
457,false
459,false
461,false
461,false
462,false
466,false
464,false
475,false
471,false
482,false
479,false
479,false
485,false
480,false
483,false
485,false
483,false
484,false
486,false
487,false
486,false
481,false
483,false
478,false
484,false
490,false
489,false
492,false
491,false
499,false
497,false
497,false
501,false
495,false
494,false
488,false
489,false
480,false
483,false
484,false
488,false
502,false
504,false
509,false
516,false
520,false
506,false
510,false
508,false
499,false
505,false
503,false
508,false
509,false
509,false
512,false
512,false
513,false
510,false
508,false
515,false
521,false
509,false
516,false
517,false
522,false
524,false
524,false
523,false
514,false
511,false
510,false
516,false
515,false
520,false
521,false
527,false
535,false
537,false
525,false
525,false
527,false
523,false
528,false
530,false
529,false
531,false
534,false
541,false
546,false
540,false
532,false
526,false
528,false
528,false
536,false
544,false
535,false
539,false
543,false
542,false
540,false
537,false
523,false
526,false
523,false
523,false
520,false
526,false
540,false
548,false
545,false
550,false
532,false
552,false
548,false
538,false
541,false
540,false
546,false
542,false
541,false
538,false
548,false
546,false
551,false
548,false
578,false
569,false
576,false
571,false
574,false
569,false
588,false
593,false
589,false
607,false
588,false
579,false
570,false
564,false
565,false
556,false
548,false
548,false
544,false
544,false
552,false
565,false
578,false
595,false
687,false
633,false
649,false
593,false
580,false
570,false
565,false
553,false
547,false
544,false
543,false
570,false
593,false
580,false
594,false
584,false
585,false
585,false
586,false
572,false
571,false
562,false
551,false
568,false
694,false
587,false
593,false
567,false
568,false
552,false
537,false
542,false
536,false
536,false
532,false
541,false
541,false
551,false
546,false
548,false
552,false
559,false
568,false
568,false
572,false
565,false
556,false
558,false
546,false
547,false
541,false
541,false
545,false
556,false
560,false
556,false
566,false
556,false
559,false
559,false
557,false
555,false
556,false
547,false
551,false
552,false
548,false
554,false
546,false
553,false
546,false
552,false
554,false
549,false
553,false
553,false
545,false
549,false
545,false
550,false
543,false
547,false
540,false
545,false
539,false
546,false
543,false
544,false
542,false
544,false
539,false
547,false
541,false
543,false
534,false
529,false
528,false
526,false
530,false
525,false
532,false
525,false
534,false
527,false
533,false
534,false
552,false
576,false
578,false
570,false
562,false
559,false
554,false
552,false
552,false
549,false
544,false
547,false
547,false
555,false
559,false
567,false
573,false
569,false
567,false
557,false
549,false
552,false
550,false
553,false
546,false
552,false
564,false
556,false
556,false
549,false
553,false
544,false
548,false
541,false
539,false
535,false
528,false
526,false
527,false
522,false
528,false
519,false
532,false
547,false
538,false
546,false
563,false
571,false
566,false
580,false
571,false
564,false
556,false
558,false
554,false
549,false
551,false
546,false
547,false
546,false
547,false
555,false
563,false
581,false
600,false
610,false
598,false
609,false
588,false
591,false
580,false
586,false
580,false
580,false
614,false
626,false
618,false
641,false
627,false
616,false
602,false
581,false
569,false
558,false
554,false
552,false
550,false
548,false
540,false
543,false
541,false
543,false
548,false
544,false
547,false
544,false
538,false
539,false
541,false
539,false
538,false
536,false
536,false
542,false
544,false
551,false
554,false
563,false
569,false
567,false
566,false
563,false
565,false
559,false
562,false
565,false
562,false
568,false
563,false
570,false
579,false
575,false
579,false
575,false
579,false
573,false
573,false
561,false
569,false
567,false
562,false
568,false
559,false
566,false
560,false
564,false
557,false
570,false
569,false
574,false
584,false
592,false
589,false
586,false
587,false
574,false
578,false
565,false
571,false
566,false
564,false
557,false
555,false
550,false
551,false
555,false
554,false
546,false
543,false
542,false
545,false
542,false
539,false
537,false
536,false
541,false
544,false
546,false
551,false
546,false
551,false
548,false
553,false
547,false
551,false
548,false
546,false
551,false
546,false
550,false
556,false
562,false
565,false
567,false
561,false
559,false
552,false
554,false
550,false
545,false
546,false
541,false
545,false
547,false
542,false
536,false
529,false
535,false
534,false
533,false
532,false
536,false
535,false
537,false
539,false
545,false
547,false
553,false
561,false
566,false
566,false
573,false
566,false
572,false
563,false
567,false
560,false
562,false
557,false
547,false
569,false
566,false
559,false
554,false
556,false
554,false
551,false
545,false
526,false
530,false
522,false
522,false
520,false
519,false
519,false
526,false
522,false
523,false
524,false
522,false
526,false
525,false
529,false
524,false
527,false
527,false
531,false
537,false
540,false
539,false
536,false
528,false
529,false
529,false
528,false
537,false
544,false
557,false
547,false
534,false
538,false
517,false
507,false
508,false
508,false
501,false
501,false
505,false
507,false
505,false
512,false
513,false
510,false
516,false
511,false
509,false
505,false
507,false
505,false
506,false
499,false
506,false
496,false
501,false
502,false
497,false
500,false
501,false
501,false
503,false
500,false
491,false
495,false
491,false
495,false
488,false
495,false
495,false
498,false
505,false
516,false
529,false
541,false
540,false
514,false
512,false
504,false
492,false
479,false
477,false
476,false
463,false
465,false
469,false
452,false
451,false
444,false
446,false
443,false
436,false
432,false
431,false
435,false
423,false
426,false
421,false
420,false
417,false
409,false
413,false
406,false
409,false
407,false
389,false
403,false
396,false
402,false
399,false
393,false
391,false
389,false
391,false
393,false
394,false
389,false
389,false
389,false
388,false
390,false
388,false
389,false
391,false
390,false
391,false
390,false
391,false
394,false
392,false
393,false
393,false
397,false
392,false
391,false
397,false
393,false
397,false
397,false
393,false
395,false
398,false
392,false
396,false
397,false
398,false
396,false
397,false
399,false
398,false
402,false
402,false
397,false
404,false
404,false
401,false
407,false
402,false
405,false
408,false
403,false
405,false
406,false
408,false
406,false
408,false
411,false
406,false
411,false
415,false
412,false
416,false
415,false
414,false
419,false
420,false
416,false
418,false
423,false
421,false
423,false
426,false
422,false
426,false
426,false
428,false
428,false
432,false
430,false
429,false
437,false
436,false
438,false
443,false
443,false
442,false
443,false
447,false
441,false
446,false
451,false
446,false
449,false
451,false
446,false
452,false
449,false
451,false
461,false
456,false
463,false
465,false
462,false
467,false
467,false
469,false
471,false
468,false
468,false
470,false
469,false
469,false
475,false
473,false
480,false
483,false
489,false
490,false
492,false
493,false
484,false
486,false
480,false
484,false
477,false
481,false
478,false
475,false
478,false
473,false
462,false
460,false
451,false
446,false
441,false
437,false
436,false
431,false
428,false
425,false
419,false
421,false
418,false
411,false
408,false
407,false
406,false
404,false
399,false
397,false
401,false
344,false
440,false
396,false
384,false
359,false
412,false
348,false
417,false
379,false
321,false
436,false
378,false
333,false
406,false
355,false
387,false
372,false
367,false
340,false
393,false
364,false
333,false
398,false
363,false
314,false
413,false
333,false
394,false
322,false
407,false
364,false
365,false
368,false
362,false
366,false
366,false
366,false
364,false
367,false
366,false
366,false
366,false
367,false
369,false
367,false
367,false
368,false
367,false
368,false
372,false
368,false
370,false
372,false
372,false
370,false
374,false
376,false
373,false
373,false
376,false
378,false
371,false
376,false
379,false
375,false
376,false
379,false
378,false
378,false
382,false
379,false
383,false
379,false
384,false
386,false
385,false
385,false
388,false
387,false
390,false
386,false
388,false
392,false
391,false
389,false
392,false
395,false
393,false
391,false
395,false
398,false
394,false
395,false
395,false
397,false
398,false
398,false
401,false
398,false
404,false
402,false
399,false
407,false
408,false
405,false
407,false
409,false
407,false
407,false
409,false
409,false
408,false
411,false
416,false
415,false
419,false
421,false
421,false
422,false
427,false
425,false
429,false
430,false
427,false
432,false
432,false
432,false
434,false
435,false
434,false
432,false
434,false
442,false
432,false
439,false
436,false
442,false
441,false
440,false
446,false
441,false
447,false
447,false
443,false
439,false
446,false
447,false
445,false
450,false
450,false
449,false
452,false
450,false
451,false
458,false
454,false
456,false
456,false
456,false
449,false
452,false
457,false
454,false
458,false
460,false
465,false
465,false
464,false
468,false
474,false
480,false
482,false
483,false
484,false
482,false
482,false
480,false
476,false
479,false
470,false
474,false
470,false
472,false
473,false
473,false
475,false
478,false
481,false
482,false
489,false
486,false
494,false
488,false
497,false
495,false
490,false
488,false
493,false
542,false
567,false
541,false
539,false
525,false
524,false
510,false
507,false
506,false
501,false
501,false
503,false
505,false
505,false
504,false
501,false
505,false
499,false
502,false
506,false
500,false
501,false
505,false
514,false
513,false
522,false
512,false
514,false
513,false
511,false
512,false
511,false
516,false
515,false
523,false
532,false
541,false
548,false
549,false
553,false
549,false
553,false
552,false
549,false
554,false
553,false
554,false
556,false
571,false
579,false
595,false
599,false
588,false
585,false
563,false
561,false
552,false
550,false
545,false
551,false
556,false
559,false
565,false
571,false
570,false
588,false
565,false
567,false
558,false
554,false
549,false
546,false
541,false
539,false
536,false
534,false
538,false
529,false
529,false
526,false
513,false
513,false
512,false
508,false
511,false
513,false
526,false
530,false
530,false
532,false
530,false
530,false
534,false
532,false
533,false
534,false
545,false
549,false
552,false
558,false
570,false
564,false
568,false
557,false
555,false
556,false
554,false
553,false
550,false
550,false
542,false
540,false
539,false
547,false
550,false
568,false
591,false
597,false
625,false
603,false
573,false
573,false
545,false
555,false
539,false
542,false
530,false
530,false
527,false
527,false
525,false
524,false
523,false
523,false
524,false
521,false
523,false
520,false
520,false
520,false
519,false
523,false
530,false
536,false
538,false
549,false
543,false
549,false
536,false
534,false
528,false
525,false
526,false
524,false
523,false
530,false
530,false
534,false
552,false
544,false
554,false
544,false
543,false
535,false
535,false
535,false
533,false
543,false
539,false
551,false
547,false
553,false
557,false
552,false
555,false
554,false
553,false
554,false
556,false
555,false
542,false
543,false
542,false
545,false
551,false
551,false
556,false
549,false
558,false
552,false
564,false
562,false
555,false
547,false
552,false
547,false
548,false
558,false
562,false
556,false
560,false
550,false
549,false
542,false
541,false
538,false
536,false
544,false
542,false
544,false
550,false
550,false
555,false
548,false
543,false
544,false
542,false
537,false
539,false
538,false
533,false
536,false
529,false
524,false
528,false
519,false
520,false
515,false
516,false
505,false
516,false
520,false
534,false
537,false
534,false
529,false
535,false
557,false
538,false
535,false
541,false
528,false
