duration,offline
579,false
551,false
520,false
519,false
506,false
488,false
498,false
492,false
484,false
490,false
472,false
480,false
471,false
471,false
472,false
460,false
466,false
455,false
457,false
455,false
449,false
449,false
450,false
440,false
446,false
444,false
441,false
437,false
435,false
437,false
432,false
431,false
431,false
435,false
429,false
425,false
430,false
426,false
421,false
423,false
427,false
416,false
416,false
420,false
423,false
417,false
409,false
412,false
415,false
416,false
411,false
404,false
408,false
413,false
409,false
406,false
403,false
403,false
403,false
402,false
407,false
401,false
398,false
400,false
398,false
399,false
402,false
401,false
395,false
396,false
396,false
395,false
395,false
399,false
399,false
393,false
398,false
390,false
399,false
398,false
397,false
396,false
393,false
392,false
392,false
395,false
393,false
397,false
393,false
390,false
393,false
388,false
391,false
388,false
393,false
391,false
392,false
385,false
386,false
390,false
388,false
384,false
390,false
390,false
387,false
383,false
383,false
383,false
388,false
385,false
382,false
386,false
389,false
383,false
382,false
379,false
383,false
379,false
382,false
380,false
384,false
386,false
380,false
384,false
381,false
379,false
380,false
378,false
381,false
384,false
380,false
377,false
384,false
383,false
382,false
377,false
380,false
378,false
379,false
379,false
382,false
381,false
381,false
380,false
381,false
382,false
378,false
378,false
381,false
380,false
377,false
381,false
385,false
380,false
378,false
376,false
378,false
378,false
374,false
380,false
380,false
376,false
376,false
379,false
379,false
376,false
374,false
375,false
376,false
368,false
376,false
378,false
374,false
373,false
376,false
376,false
374,false
373,false
373,false
372,false
371,false
371,false
371,false
377,false
373,false
370,false
374,false
376,false
371,false
374,false
374,false
374,false
370,false
371,false
368,false
368,false
373,false
373,false
370,false
372,false
371,false
375,false
373,false
373,false
375,false
375,false
370,false
371,false
372,false
372,false
367,false
372,false
374,false
370,false
368,false
373,false
372,false
372,false
372,false
370,false
371,false
367,false
369,false
366,false
369,false
369,false
369,false
367,false
367,false
368,false
369,false
366,false
369,false
364,false
366,false
368,false
364,false
365,false
364,false
366,false
361,false
364,false
364,false
363,false
364,false
363,false
363,false
363,false
364,false
359,false
360,false
364,false
363,false
365,false
361,false
364,false
361,false
361,false
363,false
362,false
360,false
360,false
362,false
360,false
360,false
362,false
360,false
362,false
363,false
361,false
359,false
364,false
364,false
362,false
361,false
363,false
364,false
366,false
365,false
366,false
365,false
367,false
363,false
365,false
363,false
364,false
366,false
363,false
363,false
364,false
367,false
367,false
365,false
362,false
366,false
365,false
364,false
362,false
363,false
368,false
367,false
366,false
366,false
365,false
366,false
369,false
363,false
366,false
363,false
367,false
365,false
361,false
365,false
365,false
369,false
364,false
365,false
363,false
364,false
367,false
365,false
366,false
366,false
367,false
371,false
367,false
367,false
363,false
366,false
366,false
363,false
363,false
363,false
366,false
364,false
362,false
365,false
363,false
364,false
363,false
367,false
363,false
363,false
364,false
365,false
368,false
362,false
363,false
365,false
363,false
361,false
362,false
360,false
364,false
361,false
360,false
361,false
361,false
365,false
361,false
360,false
361,false
360,false
363,false
365,false
362,false
363,false
363,false
367,false
367,false
365,false
364,false
359,false
363,false
363,false
364,false
361,false
361,false
364,false
364,false
363,false
365,false
363,false
366,false
367,false
360,false
362,false
365,false
366,false
367,false
363,false
365,false
363,false
363,false
364,false
363,false
362,false
361,false
361,false
361,false
364,false
359,false
362,false
362,false
361,false
362,false
362,false
365,false
362,false
363,false
363,false
364,false
367,false
368,false
365,false
363,false
362,false
364,false
365,false
364,false
362,false
363,false
360,false
364,false
362,false
360,false
362,false
360,false
362,false
360,false
364,false
359,false
361,false
361,false
360,false
364,false
363,false
361,false
360,false
359,false
360,false
359,false
357,false
357,false
355,false
359,false
356,false
354,false
356,false
357,false
357,false
354,false
356,false
354,false
355,false
356,false
357,false
355,false
353,false
355,false
359,false
357,false
360,false
358,false
359,false
358,false
356,false
358,false
360,false
354,false
357,false
354,false
354,false
355,false
359,false
355,false
354,false
356,false
355,false
359,false
353,false
356,false
356,false
359,false
358,false
355,false
355,false
354,false
359,false
359,false
355,false
356,false
357,false
360,false
360,false
358,false
317,false
400,false
360,false
361,false
356,false
359,false
355,false
361,false
357,false
357,false
359,false
355,false
361,false
357,false
355,false
359,false
358,false
359,false
357,false
354,false
354,false
358,false
359,false
361,false
357,false
358,false
